ID,Top-up Month
3109,1.0094624710831903
3158,1.120299486794341
3160,0.9873934413718222
3167,0.9925135139255636
3176,1.2261193568071724
3196,0.9702154155439127
3198,1.154556921551955
3217,1.133015984910341
3233,1.3025184386317632
3237,1.2245560404891558
3287,1.1019193981116293
3311,1.2542206856824076
3321,1.1432050109778809
3338,1.2343896358300313
3368,1.1978718135016317
3376,1.0883183137884915
3394,1.038355187171022
3409,1.237108710126799
3424,1.3091647165778375
3441,1.1480985667287096
3444,1.2734453259160925
3455,1.3379873376026135
3465,1.31481461144708
3477,1.2741488952293774
3493,1.2689743121980461
3511,1.3755241286738642
3516,1.2707627599661824
3527,1.0574165191716367
3548,1.042576250226814
3557,1.259614968202522
3559,1.2691201948793507
3562,1.2517494098390745
3591,1.3083277847550863
3599,1.199579573389794
3607,1.3953911651006465
3636,1.3043838175310416
3661,1.3108285408720002
3698,1.299273395282908
3703,1.2949320396591357
3857,0.855240596691845
3858,0.9188538576387688
3861,0.9209150256658196
3864,0.8731031279818373
3867,0.931232627226823
3873,0.9294317532051461
3878,0.8933432618189516
3879,0.8611012178163278
3894,0.9149757946814976
3896,0.9185958021322844
3899,0.9066641572490319
3912,0.9905531252019539
3916,0.9569977753387995
3920,0.9658015838217235
3922,0.9939733058544653
3923,0.8819589947179489
3926,1.0072720428889244
3929,0.9750347546624081
3933,0.9379008671725815
3934,0.9331837842537658
3937,1.00478351600484
3938,1.0269971916993086
3939,1.0395324091503129
3940,0.9366149600284048
3942,0.9522534196027526
3943,0.9003834692962531
3944,0.9019971442545744
3946,0.9801308440979077
3948,0.8432532684338205
3949,0.9068355126000887
3950,1.0071577032710854
3953,0.9050692814837566
3954,0.9173484119460611
3955,0.9232284834212345
3956,0.8726470814853586
3957,0.9734133296380028
3959,0.99665413479158
3960,1.0505620154055397
3961,0.9780724742328828
3963,0.9688542643883387
3965,1.027493130011733
3967,0.9780310567936141
3968,1.0165000388879655
3971,0.9597881966803323
3974,1.0100035884515737
3976,1.0324024466456547
3978,1.0566481446497389
3979,0.9444851296141115
3980,0.9921131978059052
3982,0.9737358506138611
3983,1.0351882906935683
3985,1.023942769943126
3986,1.063684175105488
3987,1.0481633687001548
3988,1.001260066276495
3989,0.8418519486823586
3994,0.9382448206144982
3995,0.9794550881204214
3999,0.9906042376701822
4000,0.933780741664868
4002,1.0354229593634288
4003,1.0572449625120295
4004,0.9776168657022788
4006,1.0538764071908338
4007,0.984457824382702
4008,1.0122123621707102
4009,0.9902517493168963
4011,0.90144909946831
4012,0.9707151577445978
4013,0.9063443260029875
4018,1.0591587863478795
4019,1.0404321585524483
4020,1.03195059964502
4021,0.8563293252276147
4023,0.9152493689336727
4024,1.0042668106900572
4026,0.9246729250469115
4027,1.0527730459230786
4029,0.978915051944216
4030,0.8982416071501178
4031,0.9743338119395155
4032,0.9560418457242896
4033,0.9761581242348143
4034,1.0810101426081513
4035,0.8864430941411949
4038,1.0380178464080088
4040,0.9661865865143893
4041,0.9596430189204157
4043,1.1323267593945867
4048,0.9826298356912004
4051,1.0086373566361326
4056,1.1022606207013164
4057,1.0638550886375753
4059,1.0157015055193261
4060,1.108966009798118
4061,1.074272852387864
4062,1.023784821047026
4063,1.1041003193330035
4065,1.1048543614531698
4066,1.0346281013485599
4067,1.1222412433478197
4069,1.1181328084948317
4070,1.0117879722481524
4071,1.1149945403756283
4073,1.1202776149068132
4077,0.8815949168282577
4078,0.9920497000973691
4081,1.0380325994538213
4082,1.069601424174199
4095,1.0336547470805733
4100,1.109140047593363
4105,1.0520085272100357
4106,0.9926596607160774
4107,1.013403457131874
4108,1.0064132417195766
4111,0.9244590704799571
4113,1.0902529237938996
4115,0.8814674174118722
4116,1.0863658197065977
4117,1.096760316562791
4120,1.116999649494062
4123,0.9192337379308546
4127,0.9584549650123824
4129,1.0692576480589955
4130,1.1020813260496471
4132,1.0381968340896373
4133,0.8948908924923806
4137,1.1203189607991662
4138,1.0540638647309128
4144,1.0581343807702657
4145,1.078389473360023
4146,1.0652204447405083
4147,1.163325469386352
4149,1.0917019342380314
4153,0.962329391759726
4154,0.9335034948677685
4157,1.1618715254596466
4161,1.1571720532296517
4162,1.118505023520678
4163,1.0334901643957681
4166,1.1437977868456342
4167,1.19621799130892
4168,1.1715290485919823
4170,1.1699479913222721
4172,1.1852464568048895
4173,1.10624418045115
4174,1.1074014071457767
4175,1.215052330307274
4176,1.1237632513238152
4177,1.0829569166635962
4179,1.111603556025018
4180,1.164005036226078
4181,1.2146424509132838
4182,1.1175911814356938
4183,1.157752794686047
4185,1.1982624380591447
4186,1.125984931206715
4188,1.123278111828151
4189,1.2093008492521997
4190,1.0420976618030844
4196,1.1614795662875683
4200,1.1680261625067996
4202,1.2722988129774522
4204,1.1753919832154347
4207,1.077912628480647
4208,1.1578611451940073
4210,1.0353421326231784
4211,1.194391124517083
4212,1.2255265509544693
4215,1.2028303308660029
4216,1.1846224227446647
4227,1.049146057217874
4229,1.190797866070959
4235,1.212160466036626
4236,1.2226082603952142
4239,1.2182284064474938
4243,1.1715134143297556
4244,1.2720288978206484
4246,1.1755103460214744
4248,1.1416034799547796
4249,1.0748939093958905
4251,1.1516395008589528
4253,1.1840430028986773
4254,1.3046245034347628
4255,1.1810200013291872
4256,1.170653613817901
4257,1.176716838242736
4260,1.210909406776511
4261,1.2028343355542481
4265,1.2943786409090665
4268,1.2751291682627726
4276,1.242878502349827
4277,1.277402230576621
4280,1.2305727805387234
4284,1.222521868261868
4289,1.1984286413104903
4290,1.2036732517571875
4291,1.0959981896130822
4294,1.064787585678079
4299,1.2243011887267206
4303,1.0803698249251785
4309,1.1662089961162831
4310,1.1186921833372987
4312,1.1367479505617666
4315,1.1832308883526836
4316,1.2393078621454316
4318,1.2072854214764033
4320,1.166063229481849
4322,1.186099401220752
4323,1.2276142255750309
4332,1.1556179651120035
4334,1.2240292987725065
4338,1.1850010251936491
4342,1.2530500831724725
4344,1.286226676924546
4345,1.2627718385907638
4346,1.2592282548837677
4347,1.2478080773004594
4348,1.1015066661666597
4353,1.0121182935139927
4361,1.2427913203945957
4365,1.226617962202634
4368,1.2844454797851492
4369,1.2489451830780438
4370,1.2484336509627278
4372,1.2351888461542968
4375,1.2643429318706048
4381,1.2272263892336528
4382,1.234354736771689
4385,1.2367501375748666
4387,1.1072139804103822
4390,1.2779998415966152
4391,1.2233779325325664
4394,1.2386283872560613
4397,1.1485651895206026
4400,1.2329704981494736
4401,1.2768320173031804
4404,1.1606109226656018
4407,1.1851453400094472
4409,1.1548576281792624
4410,1.3179656512037576
4411,1.357696115029919
4413,1.2971594717648356
4414,1.3615948576069752
4415,1.3304772561352243
4423,1.3889278307158552
4429,1.2527960888342815
4432,1.2908795629821277
4443,1.2883174901900083
4445,1.3487909056585685
4447,1.3389386958472662
4449,1.3301950851764335
4450,1.2201326794956997
4451,1.3361220294066567
4452,1.1385734482485277
4453,1.334489480700824
4454,1.3045164103103055
4456,1.3393558858337877
4457,1.2558835485740878
4459,1.3995136847979326
4460,1.3309906058933703
4461,1.3413224999567972
4470,1.303282155182848
4472,1.3434486259929967
4473,1.3203543468057632
4478,1.3432701704737717
4481,1.3696910702347822
4482,1.3610661390598482
4483,1.3490407201684667
4497,1.3493304076282024
4500,1.2997225827583307
4501,1.350443575550191
4784,1.1633034094849612
4803,1.1826354349171537
4848,1.0117760257292738
4857,1.2508241445180401
4867,1.1463135459650242
4874,1.2999701518850642
4881,1.1913253500890206
4884,1.2004573532068112
4896,1.3102890350273992
4915,1.1652627190529954
4917,1.2599450418004894
4937,1.2036892277202142
4963,1.2148285932864131
4966,1.3562750601322466
4967,1.3520193970904084
5870,0.8739273772073715
6086,0.9864652347864757
6133,0.998122708651418
6155,0.9375782596118405
6265,1.0141376641557633
6271,0.939306204271767
6346,0.9948999512029322
6351,1.0144753741691828
6732,1.0297627118839545
6794,1.0647531226024238
6821,1.0115334179716053
6848,1.0071150241743145
6947,1.150641643358705
6955,1.2463667500765114
6959,1.2363085352800824
6963,1.255166023348088
6968,1.1614424417055693
6972,1.1558594202724592
6995,1.1601395622158492
6996,1.2862335772116609
7018,1.2999910522906835
7027,1.25989019560112
7031,1.318543358431032
7048,1.1929027112071087
7071,1.3256025508321168
7082,1.3105438470272348
7129,1.259302241256782
7138,1.2654242853491682
7172,1.2912463705773491
7177,1.3492288384786444
7203,1.3050841681211647
7227,1.3348772747948225
7239,1.2315491371648721
7273,1.2331171538458894
7274,1.2050273181939697
7279,1.2968291918852604
7335,1.154602961742026
7337,1.3869128347162316
7338,1.2147662362244105
7347,1.2699233133803771
7376,1.3225641441318732
7381,1.3727339106366927
7385,1.3070585159478096
7388,1.3359962893456923
7390,1.3458328809471338
7401,1.269915625978677
7403,1.332747695938296
7406,1.3434861699193765
7408,1.196116715473309
7413,1.3345362723723273
7416,1.3965876310453107
7422,1.2444241229001758
7431,1.3388429404611593
7432,1.2868181720080298
7440,1.3325536611100592
7449,1.439408220297658
7450,1.359857767661457
7456,1.6472435572873199
7457,1.7339281788462557
7458,1.6807856345707095
7460,1.6692405284871126
7462,1.6086992903298403
7464,1.595840151169801
7468,1.7690702341574465
7470,1.6980206666429085
7472,1.706221269357043
7474,1.7254357976378771
7477,1.7051907102886754
7478,1.7633006667787727
7481,1.700602076081191
7485,1.6413471911250963
7490,1.6492319870190832
7492,1.5923028378425723
7495,1.62485911146626
7496,1.6861619690076428
7498,1.6506554026756972
7499,1.6401266145072237
7500,1.60553747818649
7504,1.6299566996630777
7508,1.6909708112938797
7509,1.8294331976185032
7512,1.5108333608519948
7513,1.733625895625004
7515,1.7463589797371277
7520,1.728187591094807
7523,1.7732297232574834
7524,1.7509129200597315
7526,1.810043480931078
7528,1.8847468527605407
7530,1.7706114631999372
7531,1.8368867251469179
7533,1.787363700901829
7535,1.6965676839700903
7547,1.053337450296589
8365,0.8571504714497451
8384,0.8374256642090445
8392,0.8347490346042881
8395,0.8784199090748364
8397,0.9554410133666755
8428,0.9050713580120322
8429,0.8494955249304843
8433,0.8607154248867992
8452,0.8849429397391462
8490,0.8815080008127021
8492,0.9159112179477207
8505,0.896853056910117
8510,0.8194727961848307
8520,0.9299144089972704
8538,0.8703845109258508
8543,0.8509920056832088
8630,0.9605936736103207
8631,0.9473755519906464
8636,0.9621567149410137
8659,0.9215326113549791
8672,1.0476097810050697
8684,0.9654120783936959
8695,1.0443558612394055
8707,0.9080283726457503
8730,0.9354674334540278
8736,1.0170300785925461
8745,0.8917194402345818
8751,0.9284806141347042
8752,0.8902440978913462
8754,1.018249323556367
8776,0.9804369468322216
8781,1.096139732725735
8786,1.12054983640121
8791,1.0362497686483594
8818,1.108912389305653
8819,1.0123363320293757
8830,1.077243875797813
8833,0.9125063066784744
8849,1.1607990347319945
8868,1.046043443954904
8887,1.1365541008656175
8895,1.1941162224347461
8912,1.1785802282869955
8913,1.1022141904117133
8921,1.1509246085811082
8934,1.023666866985076
8958,1.0984414744702913
8962,1.2774202671742487
8963,1.2309114308219193
8971,0.9465735294496975
8980,1.2300937734392587
8982,1.1265325064700948
8983,1.1511156682858095
8986,1.2244578185365877
8998,1.0293543229273607
8999,1.1439482090512527
9005,1.1747018929060067
9007,1.180389367977344
9013,1.1841936347929505
9023,1.3209095391639918
9043,1.2603498750011066
9046,1.2425983368084004
9082,1.2323568602097623
9088,1.16513331698328
9089,1.2832025651009826
9104,1.3070634812816664
9110,1.2829742884024324
9112,1.1837108311937257
9123,1.2400454792572284
9126,1.2803354227286918
9130,1.2019448266069754
9131,1.3382846902243637
9146,1.1780091272240616
9177,1.396091800634546
9181,1.1734724120034996
9182,1.2883072701214653
9207,1.1625033406943164
9208,1.1838883223668069
9215,1.1396324827281923
9221,1.3214497355084633
9222,1.3128875432574174
9227,1.2336982222169393
9228,1.3235727059446698
9237,1.3440840999274153
9239,1.2129911158606017
9252,1.2290057327420523
9260,1.2713396294872843
9268,1.2291856143524849
9274,1.3166652469480522
9276,1.2589689169338074
9280,1.2477979260748457
9288,1.2576762361468596
9298,1.3485976212791868
9303,1.297606476518084
9304,1.369497560809026
9309,1.2606178595093347
9310,1.24923340292055
9321,1.2762697049254548
9328,1.3142980629030034
9331,1.3324626286565733
9338,1.3784318523722154
9339,1.334887924565911
9340,1.3071156996578202
9351,1.310483198810184
9353,1.3894510824325907
9373,1.1875305614922813
9385,1.1690777618253858
9394,1.2662748950822564
9408,1.259543204135964
9414,1.3723071042711563
9415,1.2898218262179975
9416,1.3270894060565295
9418,1.3531456637142028
9422,1.262828844110665
9423,1.3103915352156565
9424,1.3381283274725464
9427,1.3614773118183188
9428,1.328308648216201
9429,1.3408573770121675
9432,1.2809457963261073
9439,1.2961435715130343
9459,1.3906656654375538
9463,1.4514831696942871
9483,1.354063181591154
9494,1.446984737993849
9495,1.3007320745805542
9498,1.367554698535302
9502,1.3992386185576986
9503,1.4493402204164312
9504,1.4493540242873786
10066,0.9648547078193654
10118,0.9425587026252238
10122,0.9859067629806919
10129,0.9602304995483846
10130,0.9005164104314662
10131,0.9612473160702988
10134,0.9635565184164123
10143,0.8729724590638781
10144,0.9684351058960552
10145,0.9677228953089447
10147,0.91428318258408
10148,0.9201571151728956
10149,0.9409469019549737
10151,0.9868167084157649
10153,0.9559441964423219
10156,0.9725647750393158
10159,0.9879138893267105
10162,0.9554867277334773
10163,0.9561904887604573
10166,0.940671395231889
10173,0.9531977735644768
10176,1.0348900304935253
10177,1.0524775747681039
10180,1.0188296948450106
10181,1.014652939183069
10185,0.9983141596169136
10187,0.958320711241619
10195,1.0238661319797935
10197,0.9769354498260328
10199,1.0036534388772855
10201,1.0202228208847932
10202,1.006859731087295
10204,0.972791021031364
10205,1.0159941208333312
10206,1.0291187650425333
10210,1.0209281579063054
10219,0.9904754861830201
10221,1.0347444070158738
10225,1.039621605601151
10226,0.9107070458005326
10231,0.997379312152695
10243,1.0441877532456965
10244,1.0488318967791095
10245,1.0806788691245424
10256,1.016206670148394
10259,1.094373942460874
10262,1.077206362631444
10273,0.9143626629239141
10275,1.0996011707053346
10278,1.0862974940263874
10281,1.0422546673100677
10285,1.045845057412908
10288,1.1546760357833286
10302,1.0855817469868756
10303,1.177839704887142
10307,1.1311945787923143
10308,1.1794213802895253
10322,1.173299882402352
10323,1.1511915941419668
10342,1.210452820072062
10358,1.1550877748017874
10373,1.2164277187446162
10389,1.199062327313018
10430,1.0936385508373372
10431,1.2128433124374656
10441,1.3416478413995563
10453,1.2907956617817518
10456,1.2616316496531217
10471,1.1044060716413293
10506,1.3622682346010764
10520,1.3369094410219375
10527,1.318813606637626
10552,1.3553028242232905
10568,1.306447442429624
10570,1.320415945912953
10571,1.1937256090305242
10582,1.3298620063620388
10605,1.402849877845361
10654,1.7096393547217845
10691,1.663332916425016
10703,1.687743488888323
10707,1.577799999329339
10818,1.8008655918657457
11464,0.9327866651037318
11470,0.9765380171561637
11631,1.0010802873233136
11709,1.0559611394947488
11791,1.119202326899017
11878,1.084437612771097
11898,0.9010098470955985
11915,1.1511078440377034
11946,0.977142983288384
12037,1.1591160587204816
12196,1.2646496172679513
12207,1.2410378985692991
12227,1.242776566720777
12235,1.1201585593568284
12275,1.250273782144888
12281,1.4327375539470544
12285,1.4171110891707372
12287,1.4565659474006172
12309,1.6160831360806043
12319,1.5248842275822416
12323,1.5798648111361162
12334,1.613202517352843
12335,1.5629945366184885
12338,1.5425073073059923
12349,1.7040102425808272
12358,1.6189013652471744
12411,1.7655383256363035
12447,1.724755371431629
12449,1.7350995622784113
12459,1.6423294468636147
12464,1.7713019679743778
12503,1.8094412223767389
12505,1.8091164053469213
12507,1.6554505266033774
12542,1.8333530878219366
12555,1.777594237648172
12641,1.833779699094713
12650,1.7104739266337652
12679,1.6920887001504097
12714,1.8814034885528192
12744,1.7353526224061602
12814,1.092462951601489
12817,1.2130208900910893
12819,1.112422613665257
12892,1.3171353519085933
12914,1.1904824541967074
12915,1.4583641453489713
12916,1.2519894789123858
13161,0.9263562677646808
13184,0.914267586959991
13232,0.9522366022124622
13237,1.0196987893829166
13279,1.0435276850388746
13303,1.0376832871917079
13347,1.6949439749047612
13350,1.7438820024591033
13539,1.1028165583557332
13558,1.3380117204229998
13563,1.367489441069284
13564,1.354727442208941
13571,1.3647499300869614
13576,1.3172769177073347
13605,0.871984647296087
13836,0.8610534769549034
13838,0.8241944109994981
13849,0.8260443283708923
14017,1.1876950919667553
14122,1.1740196008330992
14237,1.35337977099774
14247,1.5846046747600635
14248,1.6199286750392625
14249,1.62707054732119
14251,1.6430855066290917
14254,1.6383422634587923
14255,1.6169101891633946
14258,1.562460335930321
14263,1.6624924164800272
14265,1.6441106731461863
14277,1.5385510954281334
14280,1.669403687741133
14282,1.6539589675714943
14283,1.6643428874875346
14285,1.660121690379615
14290,1.660250931964082
14293,1.5610407617995716
14294,1.682637975523742
14297,1.6716139104237335
14298,1.5548233038391537
14300,1.5424946759413807
14301,1.641008080022654
14302,1.6300601896037992
14307,1.6478548555849892
14308,1.646875488064202
14309,1.7076658184708
14311,1.5514670919496316
14312,1.67866272105237
14314,1.711947982205197
14315,1.6289413008123206
14320,1.6359100866787983
14323,1.7217971728455232
14326,1.6142930294883313
14330,1.7026212468804407
14332,1.6769501156014552
14334,1.7194588150189731
14340,1.715715270702105
14343,1.7032280222089087
14344,1.5681004660928695
14349,1.6533530338514417
14351,1.7064575287143717
14352,1.50384838924909
14353,1.7032320689780418
14354,1.710670102243859
14356,1.5802596893242757
14361,1.6593205628450485
14369,1.7316463769809967
14372,1.670111892400071
14377,1.6883074056009582
14379,1.7595046854757421
14380,1.6439048921347004
14382,1.7993743903077322
14384,1.6518791761700569
14386,1.672746550290141
14389,1.7497891700903714
14392,1.713967034238669
14395,1.661703375592277
14400,1.5590213985510557
14401,1.7307335875369776
14402,1.6087196545726994
14403,1.7434292281685573
14409,1.7167482130511806
14416,1.8089957610141671
14424,1.6739428409655455
14425,1.741329506862285
14428,1.7370455196931966
14432,1.7941744250769442
14454,1.7376233738782347
14473,1.1890333710495236
14480,1.0564359565285706
14487,1.2238299499633167
14488,1.2689743317836575
14494,1.2274441255524684
14504,1.0570547237443333
14542,1.0668263858124192
14553,1.0241605389555257
14567,1.1311167210099813
14570,1.1511735552470967
14983,0.8761357326439831
14996,0.8451038215358229
15037,0.8750225159235654
15039,0.9358940721965099
15056,0.8956426089561218
15071,0.8972591444564209
15082,0.9064648697930733
15086,0.9022826595731679
15098,0.9094176241931675
15103,0.9268770837343172
15110,0.9283231051753811
15116,0.8713767842477527
15138,0.8949036678135773
15144,0.9138889999369033
15146,0.9251869707277514
15158,0.9267653358648922
15159,0.9257051618037437
15162,0.9033743791339361
15168,0.8265185457443447
15171,0.8607564218055319
15177,0.8634831657644333
15186,0.8260711633084721
15189,0.9034422786660299
15193,0.9093672654034761
15216,0.9026546030978135
15232,0.9217567193814669
15251,0.9491408358617734
15302,1.040738533779166
15304,0.9953948082851607
15324,0.9998943221312966
15325,0.8887724506092693
15390,1.0258117290979913
15401,1.0554425010306283
15405,1.0069971976376773
15428,0.9802411361660954
15445,1.123743214020836
15453,1.040636978075736
15457,1.070279473395533
15460,1.0691266756089495
15467,1.071917595710473
15489,1.0833019756519406
15525,1.1622415778304747
15537,1.1069324686846316
15555,1.1476810092127627
15559,0.9526306573489896
15595,1.1111748745049723
15611,1.1511016260253204
15621,1.0912681957191028
15622,1.1612960630761326
15633,1.0627064500708368
15637,1.0441733583461694
15681,1.0734198478809955
15684,1.237472840133123
15735,1.1371436628281064
15740,1.1509838446571883
15782,1.1416494728515933
15783,1.19264678577411
15784,1.1498959506767124
15818,1.1454776943647824
15824,1.17567244868591
15829,1.2256398204933012
15842,1.2203037745038992
15847,1.174501773874461
15850,1.1958165368860463
15873,1.1944605667361692
15878,1.1991652267236959
15882,1.1895423336691786
15884,1.2035884714526468
15887,1.2239684283978096
15894,1.117929464279174
15905,1.1623510417174037
15924,1.1775317036692994
15932,1.208190305884287
15935,1.1465848218262422
15940,1.2195431975900817
15941,1.2557527229735994
15942,1.2494593307041597
15952,1.3026708647039227
15953,1.2091760119124924
15961,1.2368398499836657
15971,1.1402666266093724
15990,1.1291815339407596
15995,1.1540621210553736
16007,1.112934806239888
16012,1.2635489171468262
16015,1.2319203495416455
16022,1.20302223188471
16032,1.0950718093297427
16043,1.2505098458182138
16045,1.2028820672811729
16050,1.1593397562409111
16054,1.1958006353991295
16057,1.1383450637075903
16060,1.1801591131213192
16062,1.23863416262375
16069,1.249159457055619
16079,1.2669472470947463
16082,1.174395100505749
16087,1.2510460444044325
16090,1.2532928936602064
16115,1.2499651427419616
16118,1.2648223207274472
16119,1.2500810317069473
16130,1.2472063505331428
16132,1.2572832912002958
16138,1.2178146633610802
16151,1.2757173820759575
16162,1.2993484843685275
16163,1.40066972762481
16179,1.483856044592616
16215,1.6541147618383656
16317,0.8044310482580681
16324,0.871919456979735
16361,0.9552498510242999
16373,0.9148734359831443
16385,0.9180803335405434
16406,1.003402067857468
16407,0.9937687208744916
16408,0.9725657505888075
16415,1.0043730594734719
16417,1.010074477281763
16426,0.9537518614501854
16428,0.876765165348264
16437,0.8936544418967414
16438,1.0344755750686856
16443,0.7529176248751126
16447,0.8462102465166301
16449,0.849375797528036
16450,0.8497651542149314
16452,0.7905893278852116
16453,0.8547619015379304
16454,0.8518295993967868
16456,0.9778296712118109
16459,0.8489125441358429
16460,0.8687806411515078
16461,0.9033831918279716
16464,0.8657535440911686
16465,0.8762096645369966
16467,0.8434924511854767
16472,0.8893633816127462
16473,1.0415217499303429
16477,1.0610672746582412
16480,1.086397100083358
16491,1.0719164572011215
16492,0.841626578229572
16493,1.0533308592599748
16494,0.9749588235070756
16503,0.9028763801947366
16504,1.0099055444968048
16507,0.8904361539949741
16511,0.907334439813265
16515,0.9080428234465527
16517,1.021103838439535
16520,0.8331849733970516
16521,0.8577617386587095
16522,1.0226886972548597
16523,0.9001358562497426
16526,0.9796501822542658
16537,0.9791578960382368
16539,1.018765590008368
16540,1.049255790644464
16555,0.9502695566967498
16556,1.0754674409379557
16557,0.8953603476175584
16558,0.9519450165947758
16559,1.0216907471876286
16561,1.0187247747929857
16563,0.9771926774078716
16565,0.9317624527061006
16573,0.9058580641486966
16575,0.9767392814107962
16587,0.9587152454741146
16594,0.9238921507329854
16595,1.154359049631282
16603,1.1037953981027624
16610,1.0007281362320857
16615,0.9965710271070889
16616,0.9650089671405577
16617,1.0052761742703553
16618,1.0027754743650952
16636,0.9688453603744234
16637,1.0541974528529314
16640,1.0060719481087752
16643,1.0377831757542832
16649,1.1810912850091009
16664,1.159954136871806
16670,1.1758378424035016
16675,0.9871733186925966
16683,0.9877531593507602
16684,0.9315783518169967
16687,1.0340253705999987
16688,1.0349957002856656
16692,1.2003762937650224
16706,1.1236036911917762
16709,1.0487833214491016
16716,1.2150484918269069
16720,1.181913012817694
16737,1.1063576169266132
16739,1.21289553055839
16744,1.1988753317277792
16749,1.2026658462592668
16754,1.3506785072939145
16755,1.1605190358928303
16756,1.2125129723345518
16757,1.236728038334133
16760,1.2172306536080002
16768,1.1219000389623985
16776,1.2415992836804142
16780,1.197637569333203
16781,1.146115093487513
16784,1.188432727852552
16791,1.264088723341152
16799,1.081180096453049
16800,1.2409609932456949
16802,1.2223293649916422
16803,1.0770009524613424
16804,1.0554738095407428
16805,1.2767542569638024
16808,1.2493547583716023
16809,1.2124854360763873
16811,1.0614239203843001
16816,1.0680758403861226
16819,1.2379854596727227
16821,1.0881708443934017
16824,1.0853003083963524
16825,1.2556512556590258
16827,1.073710329494101
17111,1.4058752294421968
17131,1.3694065219175207
17133,1.4630547602424924
17137,1.3623517550333444
17143,1.5300482834185702
17214,1.4389227538023768
17301,1.546842342984427
17317,1.5455393970253914
17318,1.4129750331840363
17561,1.6444539604799022
17567,1.6573536479014472
17581,1.5096349327214371
17590,1.6671275086010846
17679,1.5270519234387905
17682,1.6126636277633173
17686,1.630700118855585
17722,1.5569068594709043
17733,1.5882254497020045
17755,1.7312447004892717
17785,1.6375575083038023
17845,1.7187384643119765
17856,1.7119496970248895
